age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,end,sex,age_cat,race,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,label
52.0,0.0,0.0,0.0,9.0,-1.0,1.0,278.0,1,1,3,3,6,2,0,0,1,1
48.0,0.0,0.0,0.0,4.0,-1.0,1.0,1183.0,1,1,0,3,2,1,0,2,1,0
22.0,0.0,0.0,0.0,0.0,0.0,1.0,951.0,0,2,0,3,6,2,0,7,0,0
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,653.0,0,2,2,3,2,1,0,3,1,0
33.0,0.0,2.0,2.0,16.0,-1.0,1.0,363.0,1,0,0,3,8,0,0,5,2,1
32.0,2.0,0.0,2.0,11.0,0.0,0.0,438.0,1,0,0,3,9,0,0,6,2,0
41.0,0.0,0.0,0.0,19.0,0.0,0.0,1082.0,1,0,0,3,7,0,0,1,1,1
37.0,0.0,0.0,0.0,0.0,-1.0,2.0,738.0,1,0,2,8,1,1,0,0,1,1
33.0,0.0,0.0,0.0,3.0,-44.0,44.0,229.0,1,0,2,3,2,1,0,2,1,0
33.0,0.0,0.0,0.0,6.0,119.0,343.0,861.0,1,0,2,2,6,2,0,3,1,0
51.0,0.0,0.0,0.0,12.0,21.0,154.0,350.0,1,1,0,3,7,0,0,7,0,1
23.0,0.0,0.0,0.0,2.0,-1.0,1.0,280.0,1,2,3,2,4,2,0,3,1,1
22.0,0.0,0.0,0.0,2.0,-1.0,1.0,498.0,0,2,2,7,6,2,0,5,2,1
30.0,0.0,0.0,0.0,22.0,-1.0,1.0,212.0,1,0,2,3,4,2,0,5,2,1
29.0,0.0,0.0,0.0,1.0,0.0,0.0,907.0,0,0,0,8,1,1,0,1,1,1
27.0,0.0,0.0,0.0,1.0,-1.0,1.0,686.0,1,0,0,3,1,1,0,2,1,1
35.0,0.0,0.0,0.0,6.0,-1.0,1.0,576.0,0,0,0,3,1,1,0,0,1,1
33.0,0.0,0.0,0.0,6.0,-1.0,0.0,588.0,1,0,2,3,5,2,0,5,2,1
24.0,0.0,0.0,2.0,0.0,-1.0,1.0,126.0,1,2,0,2,8,0,0,8,0,1
32.0,0.0,0.0,0.0,2.0,-1.0,1.0,86.0,1,0,2,7,1,1,0,1,1,1
28.0,0.0,0.0,0.0,3.0,-1.0,1.0,710.0,1,0,0,3,2,1,0,2,1,0
23.0,0.0,0.0,0.0,1.0,-1.0,1.0,765.0,1,2,0,3,2,1,0,3,1,1
25.0,2.0,0.0,0.0,4.0,-1.0,1.0,132.0,1,0,0,3,9,0,0,6,2,1
32.0,0.0,0.0,0.0,7.0,0.0,0.0,279.0,1,0,0,3,8,0,0,8,0,1
52.0,0.0,0.0,0.0,1.0,-1.0,1.0,486.0,1,1,2,3,0,1,0,0,1,1
26.0,0.0,0.0,0.0,8.0,-1.0,1.0,589.0,1,0,0,3,8,0,0,5,2,1
55.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,1,1,3,1,1,1,0,0,1,1
68.0,0.0,0.0,0.0,2.0,0.0,1.0,833.0,1,1,0,3,3,1,0,1,1,0
23.0,0.0,0.0,7.0,3.0,-1.0,1.0,820.0,1,2,2,7,6,2,0,8,0,0
57.0,0.0,0.0,0.0,3.0,-176.0,176.0,996.0,1,1,2,3,3,1,0,1,1,0
35.0,0.0,0.0,0.0,0.0,-1.0,1.0,1174.0,1,0,0,3,0,1,0,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,1.0,196.0,0,2,0,3,2,1,0,3,1,1
28.0,0.0,0.0,0.0,10.0,-131.0,1.0,892.0,1,0,0,2,7,0,0,8,0,0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,1,2,2,3,3,1,0,5,2,0
22.0,0.0,0.0,0.0,0.0,-2.0,2.0,1058.0,0,2,0,3,6,2,0,4,2,0
51.0,0.0,0.0,0.0,22.0,-1.0,1.0,272.0,1,1,0,6,8,0,0,1,1,1
27.0,0.0,1.0,2.0,12.0,-1.0,1.0,599.0,1,0,0,7,8,0,0,4,2,0
22.0,0.0,0.0,0.0,5.0,-42.0,15.0,804.0,0,2,0,3,8,0,0,5,2,1
22.0,0.0,0.0,0.0,5.0,-1.0,1.0,744.0,1,2,5,3,3,1,0,4,2,1
22.0,1.0,0.0,0.0,3.0,-1.0,1.0,752.0,1,2,0,3,8,0,0,8,0,0
34.0,0.0,0.0,0.0,4.0,378.0,219.0,377.0,1,0,0,2,1,1,0,0,1,1
43.0,0.0,0.0,0.0,3.0,21.0,33.0,921.0,1,0,3,7,2,1,0,1,1,1
52.0,0.0,0.0,0.0,2.0,-1.0,1.0,82.0,1,1,5,3,0,1,0,0,1,0
24.0,0.0,0.0,0.0,1.0,-1.0,1.0,700.0,0,2,0,3,2,1,0,2,1,0
43.0,0.0,0.0,0.0,18.0,-1.0,1.0,300.0,1,0,0,3,3,1,0,2,1,1
42.0,0.0,0.0,0.0,16.0,-1.0,1.0,1089.0,0,0,0,3,5,2,0,1,1,0
25.0,0.0,0.0,0.0,11.0,-1.0,1.0,913.0,1,0,0,7,8,0,0,6,2,1
54.0,0.0,0.0,0.0,8.0,0.0,1.0,109.0,1,1,0,3,0,1,0,0,1,1
28.0,0.0,0.0,0.0,1.0,-2.0,2.0,968.0,0,0,2,8,4,2,0,1,1,0
33.0,0.0,0.0,0.0,3.0,-1.0,1.0,167.0,1,0,0,3,4,2,0,1,1,1
47.0,0.0,0.0,0.0,2.0,-25.0,25.0,967.0,1,1,2,7,0,1,0,0,1,0
25.0,0.0,0.0,0.0,1.0,-1.0,1.0,233.0,1,0,5,7,3,1,0,5,2,1
46.0,0.0,0.0,0.0,0.0,-1.0,1.0,1175.0,1,1,2,3,4,2,0,3,1,0
20.0,1.0,0.0,0.0,1.0,-48.0,48.0,735.0,1,2,0,3,6,2,0,9,0,0
22.0,0.0,0.0,0.0,3.0,-1.0,0.0,667.0,1,2,2,2,5,2,0,4,2,0
34.0,0.0,0.0,0.0,1.0,-2.0,2.0,237.0,1,0,2,3,4,2,0,1,1,0
33.0,0.0,0.0,0.0,4.0,-56.0,56.0,364.0,1,0,2,6,5,2,0,4,2,0
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,1176.0,1,2,0,3,2,1,0,4,2,1
46.0,0.0,0.0,0.0,0.0,-1.0,1.0,747.0,1,1,2,3,0,1,0,0,1,0
26.0,0.0,0.0,0.0,1.0,113.0,1.0,711.0,0,0,0,8,4,2,0,2,1,0
34.0,0.0,0.0,0.0,0.0,-6.0,6.0,477.0,1,0,0,3,8,0,0,7,0,0
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,846.0,1,0,3,3,4,2,0,3,1,0
38.0,1.0,1.0,0.0,9.0,-1.0,1.0,138.0,1,0,0,3,7,0,0,3,1,1
26.0,1.0,0.0,0.0,7.0,-43.0,43.0,553.0,1,0,0,3,8,0,0,4,2,1
56.0,0.0,0.0,0.0,2.0,-1.0,1.0,667.0,0,1,3,7,0,1,0,0,1,1
34.0,0.0,0.0,0.0,3.0,-4.0,4.0,1068.0,1,0,0,7,0,1,0,0,1,0
25.0,0.0,0.0,0.0,0.0,-1.0,1.0,952.0,1,0,0,2,5,2,0,6,2,0
25.0,0.0,0.0,0.0,2.0,-1.0,1.0,95.0,1,0,0,3,4,2,0,4,2,1
42.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1,0,2,7,0,1,0,0,1,0
24.0,2.0,0.0,0.0,7.0,-1.0,1.0,340.0,1,2,0,7,7,0,0,6,2,1
48.0,0.0,0.0,0.0,0.0,-1.0,1.0,1042.0,0,1,2,3,1,1,0,0,1,0
21.0,0.0,0.0,0.0,1.0,-1.0,1.0,333.0,1,2,0,3,1,1,0,4,2,0
28.0,0.0,0.0,0.0,4.0,0.0,1.0,558.0,1,0,0,3,4,2,0,4,2,0
40.0,0.0,0.0,0.0,0.0,-1.0,1.0,1169.0,1,0,0,3,1,1,0,0,1,0
35.0,0.0,0.0,0.0,1.0,-1.0,1.0,701.0,1,0,2,3,0,1,0,0,1,1
34.0,0.0,0.0,0.0,7.0,0.0,0.0,678.0,1,0,0,2,5,2,0,6,2,0
24.0,0.0,0.0,0.0,4.0,-3.0,3.0,301.0,1,2,0,2,3,1,0,3,1,1
34.0,0.0,0.0,0.0,3.0,-105.0,105.0,370.0,1,0,0,3,6,2,0,5,2,0
22.0,0.0,0.0,0.0,0.0,-5.0,6.0,252.0,1,2,0,2,3,1,0,5,2,1
28.0,0.0,0.0,0.0,5.0,302.0,1.0,386.0,1,0,0,3,3,1,0,2,1,1
27.0,0.0,0.0,0.0,2.0,-1.0,1.0,782.0,1,0,0,2,4,2,0,3,1,0
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,778.0,0,0,2,7,3,1,0,3,1,0
29.0,0.0,0.0,0.0,4.0,-1.0,1.0,1161.0,1,0,0,3,8,0,0,4,2,1
51.0,0.0,0.0,0.0,1.0,-1.0,1.0,680.0,1,1,2,7,0,1,0,0,1,0
27.0,1.0,2.0,1.0,6.0,-1.0,1.0,159.0,1,0,0,8,9,0,0,9,0,0
41.0,0.0,0.0,0.0,5.0,-1.0,1.0,822.0,1,0,2,7,3,1,0,3,1,1
25.0,0.0,0.0,0.0,0.0,-1.0,1.0,926.0,1,0,0,3,1,1,0,3,1,0
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,825.0,1,2,0,7,2,1,0,4,2,0
21.0,0.0,2.0,6.0,8.0,30.0,234.0,30.0,1,2,0,2,8,0,0,4,2,1
27.0,0.0,0.0,1.0,13.0,-1.0,1.0,924.0,1,0,0,3,9,0,0,9,0,1
55.0,0.0,0.0,0.0,27.0,-1.0,1.0,733.0,1,1,2,7,4,2,0,0,1,0
64.0,0.0,0.0,0.0,0.0,0.0,1.0,668.0,1,1,3,7,0,1,0,0,1,0
41.0,0.0,0.0,0.0,3.0,-1.0,1.0,809.0,1,0,0,7,1,1,0,0,1,1
43.0,0.0,0.0,0.0,3.0,21.0,33.0,191.0,1,0,3,7,2,1,0,1,1,1
28.0,0.0,0.0,0.0,0.0,-1.0,1.0,494.0,1,0,2,2,1,1,0,2,1,1
33.0,0.0,0.0,3.0,18.0,-1.0,1.0,705.0,1,0,0,3,8,0,0,7,0,1
47.0,0.0,0.0,0.0,2.0,-1.0,1.0,868.0,1,1,2,3,1,1,0,0,1,1
43.0,0.0,0.0,0.0,0.0,-1.0,1.0,1066.0,0,0,0,7,0,1,0,0,1,0
34.0,0.0,0.0,1.0,0.0,-1.0,1.0,642.0,1,0,2,3,1,1,0,0,1,0
38.0,0.0,0.0,0.0,1.0,0.0,0.0,485.0,0,0,3,3,0,1,0,0,1,0
32.0,0.0,0.0,0.0,11.0,-1.0,1.0,880.0,1,0,0,8,8,0,0,4,2,1
25.0,0.0,0.0,0.0,9.0,-1.0,1.0,242.0,1,0,0,3,8,0,0,7,0,0
37.0,0.0,0.0,0.0,1.0,-1.0,1.0,1095.0,1,0,0,3,9,0,0,9,0,0
29.0,0.0,0.0,0.0,12.0,-1.0,1.0,298.0,1,0,0,3,9,0,0,6,2,1
20.0,0.0,0.0,0.0,0.0,-1.0,1.0,786.0,0,2,0,3,4,2,0,6,2,0
22.0,0.0,0.0,0.0,1.0,0.0,0.0,496.0,1,2,0,3,6,2,0,4,2,1
37.0,0.0,0.0,1.0,26.0,-1.0,1.0,179.0,1,0,0,3,9,0,0,7,0,1
20.0,0.0,0.0,0.0,0.0,-1.0,1.0,816.0,1,2,0,3,7,0,0,8,0,0
47.0,0.0,0.0,0.0,1.0,-1.0,1.0,692.0,1,1,5,7,0,1,0,0,1,0
25.0,0.0,0.0,0.0,0.0,-1.0,1.0,1111.0,1,0,0,2,2,1,0,3,1,0
42.0,3.0,0.0,0.0,17.0,-8.0,8.0,347.0,0,0,0,3,9,0,0,6,2,1
52.0,0.0,0.0,0.0,4.0,-1.0,1.0,788.0,1,1,2,7,2,1,0,1,1,0
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,659.0,0,2,0,7,5,2,0,5,2,0
51.0,0.0,0.0,0.0,0.0,-1.0,1.0,647.0,1,1,5,3,0,1,0,0,1,1
55.0,0.0,0.0,0.0,13.0,-1.0,1.0,391.0,1,1,2,3,5,2,0,6,2,1
23.0,0.0,0.0,0.0,1.0,0.0,1.0,1149.0,1,2,0,7,7,0,0,7,0,0
20.0,0.0,0.0,0.0,1.0,-26.0,26.0,92.0,1,2,0,3,5,2,0,7,0,1
57.0,0.0,0.0,0.0,2.0,-50.0,50.0,673.0,1,1,0,3,0,1,0,0,1,0
58.0,0.0,0.0,0.0,24.0,0.0,0.0,862.0,1,1,0,3,5,2,0,0,1,1
59.0,0.0,0.0,0.0,8.0,-1.0,1.0,797.0,1,1,0,3,3,1,0,1,1,1
66.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,1,1,2,7,0,1,0,0,1,1
34.0,0.0,0.0,0.0,3.0,-105.0,105.0,994.0,1,0,0,3,6,2,0,5,2,0
51.0,0.0,0.0,0.0,0.0,0.0,1.0,1045.0,1,1,3,3,0,1,0,0,1,1
68.0,0.0,0.0,0.0,7.0,-1.0,2.0,452.0,1,1,2,3,6,2,0,5,2,1
32.0,0.0,0.0,0.0,0.0,-1.0,1.0,1090.0,1,0,0,7,3,1,0,2,1,0
27.0,0.0,0.0,0.0,1.0,-1.0,1.0,525.0,1,0,0,3,1,1,0,2,1,1
39.0,0.0,0.0,0.0,8.0,-75.0,75.0,920.0,1,0,2,3,5,2,0,3,1,0
36.0,0.0,0.0,0.0,2.0,-1.0,0.0,168.0,1,0,0,3,3,1,0,0,1,1
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,1113.0,1,2,0,7,6,2,0,6,2,0
26.0,0.0,0.0,0.0,5.0,-1.0,1.0,100.0,0,0,0,3,8,0,0,5,2,1
22.0,0.0,0.0,1.0,0.0,-1.0,1.0,1067.0,1,2,3,7,2,1,0,4,2,0
46.0,0.0,0.0,0.0,2.0,-1.0,1.0,461.0,0,1,0,3,2,1,0,0,1,0
19.0,0.0,0.0,0.0,0.0,-1.0,1.0,81.0,1,2,0,3,8,0,0,7,0,0
21.0,0.0,0.0,0.0,0.0,-3.0,4.0,819.0,1,2,5,3,3,1,0,5,2,1
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,665.0,1,2,0,3,1,1,0,2,1,0
26.0,0.0,0.0,0.0,0.0,0.0,1.0,867.0,1,0,0,6,1,1,0,2,1,0
25.0,0.0,0.0,0.0,0.0,-1.0,1.0,535.0,0,0,2,7,1,1,0,1,1,0
23.0,0.0,0.0,0.0,2.0,-1.0,1.0,298.0,1,2,0,3,6,2,0,4,2,0
24.0,0.0,1.0,0.0,2.0,-1.0,1.0,69.0,1,2,0,3,8,0,0,8,0,1
32.0,0.0,0.0,0.0,2.0,-1.0,1.0,965.0,1,0,0,7,1,1,0,1,1,0
58.0,0.0,0.0,0.0,1.0,-30.0,30.0,533.0,1,1,2,7,1,1,0,0,1,0
25.0,0.0,1.0,0.0,11.0,-1.0,1.0,142.0,1,0,0,3,8,0,0,7,0,1
62.0,0.0,0.0,0.0,2.0,-4.0,5.0,1171.0,1,1,2,3,0,1,0,0,1,0
25.0,0.0,0.0,0.0,6.0,24.0,21.0,1169.0,0,0,0,3,6,2,0,5,2,1
32.0,0.0,2.0,1.0,10.0,-1.0,1.0,59.0,1,0,2,3,4,2,0,2,1,1
35.0,0.0,0.0,0.0,4.0,-1.0,0.0,968.0,1,0,2,3,1,1,0,0,1,0
48.0,0.0,0.0,0.0,6.0,-26.0,27.0,170.0,1,1,2,3,1,1,0,0,1,0
39.0,0.0,1.0,0.0,3.0,317.0,329.0,317.0,1,0,2,7,0,1,0,1,1,1
23.0,0.0,0.0,0.0,2.0,-1.0,1.0,1173.0,0,2,0,2,9,0,0,6,2,1
41.0,0.0,0.0,0.0,0.0,-3.0,3.0,188.0,1,0,3,2,0,1,0,0,1,1
42.0,0.0,0.0,0.0,3.0,0.0,0.0,1160.0,1,0,2,3,3,1,0,1,1,0
30.0,0.0,0.0,1.0,1.0,-1.0,1.0,248.0,1,0,2,3,2,1,0,2,1,0
23.0,0.0,0.0,0.0,3.0,-37.0,37.0,187.0,0,2,0,3,7,0,0,6,2,1
28.0,0.0,0.0,1.0,4.0,-1.0,1.0,966.0,1,0,0,3,3,1,0,2,1,0
28.0,0.0,0.0,0.0,0.0,-1.0,1.0,374.0,0,0,0,6,2,1,0,2,1,1
28.0,0.0,0.0,0.0,10.0,-1.0,1.0,514.0,1,0,3,3,8,0,0,4,2,0
30.0,0.0,0.0,0.0,7.0,-1.0,1.0,560.0,1,0,2,3,6,2,0,2,1,0
42.0,0.0,0.0,0.0,3.0,0.0,1.0,219.0,1,0,2,3,4,2,0,2,1,1
28.0,0.0,0.0,0.0,4.0,0.0,1.0,84.0,1,0,0,6,5,2,0,4,2,1
58.0,0.0,0.0,0.0,3.0,-4.0,395.0,977.0,1,1,2,9,1,1,0,0,1,0
24.0,0.0,0.0,0.0,2.0,-1.0,4.0,65.0,1,2,0,7,8,0,0,8,0,1
35.0,0.0,0.0,0.0,2.0,-1.0,1.0,735.0,1,0,2,3,1,1,0,0,1,1
19.0,0.0,0.0,0.0,1.0,-1.0,1.0,581.0,1,2,2,7,3,1,0,6,2,1
53.0,0.0,0.0,0.0,0.0,-1.0,1.0,539.0,1,1,2,3,0,1,0,0,1,0
36.0,0.0,0.0,0.0,10.0,-1.0,1.0,96.0,1,0,0,1,9,0,0,4,2,1
51.0,0.0,0.0,0.0,6.0,11.0,33.0,104.0,1,1,2,7,0,1,0,0,1,1
30.0,0.0,0.0,0.0,0.0,-1.0,1.0,458.0,1,0,0,3,3,1,0,1,1,1
45.0,0.0,0.0,0.0,3.0,6.0,35.0,543.0,1,1,0,3,8,0,0,0,1,0
53.0,0.0,0.0,0.0,18.0,0.0,0.0,938.0,1,1,3,3,1,1,0,0,1,0
27.0,0.0,1.0,0.0,6.0,0.0,0.0,356.0,1,0,0,2,5,2,0,2,1,1
51.0,0.0,0.0,0.0,2.0,-23.0,23.0,480.0,1,1,2,3,1,1,0,0,1,0
39.0,0.0,0.0,0.0,1.0,7.0,121.0,7.0,0,0,0,2,4,2,0,4,2,0
67.0,0.0,0.0,0.0,8.0,-1.0,1.0,761.0,1,1,0,3,3,1,0,1,1,0
27.0,0.0,0.0,0.0,3.0,-1.0,1.0,631.0,0,0,0,3,6,2,0,3,1,0
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,668.0,0,2,0,7,4,2,0,4,2,1
41.0,0.0,0.0,0.0,13.0,31.0,435.0,176.0,1,0,2,3,4,2,0,1,1,0
41.0,0.0,0.0,0.0,13.0,-1.0,1.0,181.0,1,0,0,3,9,0,0,7,0,1
28.0,0.0,0.0,0.0,1.0,-405.0,405.0,539.0,0,0,2,6,4,2,0,2,1,0
21.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,1,2,3,3,9,0,0,7,0,0
46.0,1.0,0.0,0.0,8.0,261.0,0.0,261.0,1,1,0,7,3,1,0,4,2,1
23.0,0.0,0.0,0.0,0.0,-1.0,1.0,415.0,1,2,2,3,2,1,0,3,1,1
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,466.0,0,0,3,3,2,1,0,2,1,1
63.0,0.0,0.0,0.0,2.0,-1.0,1.0,734.0,1,1,0,7,0,1,0,0,1,0
21.0,0.0,0.0,0.0,1.0,-1.0,1.0,503.0,1,2,0,3,8,0,0,8,0,1
52.0,0.0,0.0,0.0,1.0,-1.0,2.0,635.0,1,1,0,3,2,1,0,1,1,0
55.0,0.0,0.0,0.0,1.0,-546.0,546.0,532.0,1,1,3,7,0,1,0,0,1,0
27.0,0.0,0.0,1.0,6.0,-1.0,1.0,608.0,1,0,3,3,3,1,0,4,2,1
30.0,0.0,0.0,0.0,12.0,0.0,1.0,29.0,1,0,0,3,8,0,0,2,1,1
42.0,0.0,0.0,0.0,11.0,-1.0,1.0,581.0,0,0,2,3,4,2,0,0,1,0
29.0,2.0,0.0,1.0,7.0,678.0,125.0,1130.0,1,0,0,6,8,0,0,8,0,0
45.0,0.0,0.0,0.0,3.0,336.0,480.0,336.0,0,1,2,7,2,1,0,1,1,0
24.0,0.0,0.0,0.0,7.0,-1.0,1.0,918.0,1,2,0,3,8,0,0,5,2,1
29.0,0.0,0.0,0.0,0.0,-1.0,1.0,645.0,1,0,2,3,0,1,0,1,1,0
21.0,0.0,0.0,0.0,1.0,-40.0,40.0,540.0,1,2,3,2,8,0,0,7,0,0
33.0,0.0,0.0,0.0,23.0,525.0,1.0,525.0,1,0,0,3,8,0,0,7,0,1
50.0,0.0,0.0,0.0,0.0,0.0,1.0,914.0,0,1,2,7,0,1,0,0,1,0
34.0,0.0,0.0,0.0,2.0,-1.0,1.0,625.0,1,0,0,3,3,1,0,0,1,0
20.0,0.0,0.0,0.0,0.0,-1.0,1.0,956.0,0,2,2,3,9,0,0,7,0,0
32.0,0.0,0.0,0.0,0.0,-1.0,1.0,494.0,1,0,5,7,0,1,0,0,1,0
62.0,0.0,0.0,0.0,1.0,-9.0,9.0,511.0,1,1,3,3,0,1,0,0,1,0
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,612.0,0,2,2,3,3,1,0,3,1,0
23.0,0.0,0.0,0.0,0.0,-1.0,1.0,367.0,1,2,0,2,4,2,0,5,2,0
30.0,0.0,0.0,0.0,13.0,-1.0,1.0,21.0,1,0,5,3,8,0,0,4,2,1
27.0,0.0,4.0,4.0,9.0,-1.0,1.0,387.0,1,0,0,3,6,2,0,2,1,1
40.0,0.0,0.0,0.0,0.0,-1.0,1.0,449.0,1,0,2,3,6,2,0,8,0,1
26.0,0.0,0.0,1.0,6.0,0.0,0.0,863.0,1,0,0,7,9,0,0,9,0,1
35.0,0.0,0.0,0.0,4.0,-1.0,1.0,1079.0,1,0,0,3,7,0,0,2,1,1
24.0,0.0,0.0,0.0,3.0,-14.0,14.0,633.0,0,2,0,3,5,2,0,4,2,0
66.0,0.0,0.0,0.0,14.0,-1.0,493.0,1128.0,1,1,2,2,5,2,0,4,2,0
37.0,0.0,0.0,0.0,1.0,-1.0,1.0,531.0,1,0,2,3,0,1,0,0,1,0
32.0,0.0,1.0,2.0,11.0,805.0,180.0,822.0,1,0,0,3,4,2,0,3,1,1
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,237.0,1,2,0,3,6,2,0,5,2,1
30.0,0.0,0.0,0.0,0.0,0.0,1.0,1106.0,0,0,2,7,5,2,0,1,1,0
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,504.0,0,2,5,7,1,1,0,2,1,0
27.0,0.0,0.0,0.0,2.0,-1.0,1.0,853.0,1,0,0,3,8,0,0,7,0,1
29.0,0.0,0.0,0.0,0.0,-1.0,1.0,969.0,1,0,0,3,4,2,0,3,1,1
34.0,0.0,1.0,0.0,20.0,-1.0,1.0,146.0,1,0,0,3,8,0,0,4,2,1
45.0,0.0,0.0,0.0,8.0,-1.0,0.0,188.0,1,1,0,2,6,2,0,3,1,1
41.0,0.0,0.0,0.0,31.0,0.0,1.0,308.0,1,0,5,3,8,0,0,4,2,1
39.0,0.0,0.0,0.0,5.0,-60.0,60.0,953.0,1,0,2,7,3,1,0,2,1,0
23.0,0.0,0.0,0.0,2.0,129.0,232.0,129.0,1,2,2,3,6,2,0,6,2,1
36.0,0.0,1.0,0.0,2.0,-2.0,2.0,315.0,0,0,0,2,5,2,0,2,1,0
56.0,0.0,0.0,0.0,0.0,-1.0,1.0,805.0,0,1,2,7,0,1,0,0,1,0
32.0,0.0,1.0,2.0,11.0,805.0,180.0,805.0,1,0,0,3,4,2,0,3,1,1
22.0,0.0,0.0,0.0,3.0,0.0,1.0,600.0,1,2,2,7,9,0,0,5,2,1
31.0,5.0,0.0,0.0,10.0,-1.0,1.0,381.0,1,0,0,2,8,0,0,5,2,1
69.0,0.0,0.0,0.0,5.0,-3.0,3.0,182.0,0,1,2,3,2,1,0,0,1,0
57.0,0.0,0.0,0.0,21.0,-33.0,33.0,766.0,1,1,2,8,0,1,0,0,1,1
32.0,0.0,0.0,0.0,3.0,-1.0,1.0,707.0,1,0,0,3,5,2,0,2,1,0
27.0,0.0,0.0,0.0,7.0,-13.0,13.0,638.0,1,0,0,2,4,2,0,4,2,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,1,2,2,7,3,1,0,4,2,1
22.0,0.0,0.0,0.0,2.0,49.0,100.0,627.0,0,2,3,3,4,2,0,3,1,1
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,464.0,1,0,0,3,1,1,0,1,1,0
52.0,0.0,0.0,0.0,3.0,-2.0,2.0,977.0,1,1,2,7,8,0,0,5,2,0
21.0,0.0,0.0,0.0,0.0,0.0,1.0,1127.0,1,2,2,3,4,2,0,6,2,0
22.0,0.0,0.0,0.0,5.0,-42.0,15.0,166.0,0,2,0,3,8,0,0,5,2,1
36.0,0.0,0.0,0.0,19.0,544.0,217.0,1170.0,1,0,0,8,7,0,0,3,1,1
50.0,0.0,0.0,0.0,1.0,18.0,118.0,119.0,0,1,3,3,1,1,0,0,1,1
37.0,0.0,0.0,0.0,1.0,-9.0,9.0,611.0,0,0,2,2,0,1,0,0,1,0
33.0,0.0,0.0,1.0,14.0,-78.0,78.0,278.0,1,0,2,1,8,0,0,7,0,0
47.0,0.0,0.0,0.0,9.0,-1.0,1.0,861.0,1,1,0,3,3,1,0,1,1,1
22.0,0.0,0.0,0.0,2.0,0.0,1.0,176.0,1,2,0,3,8,0,0,9,0,1
41.0,0.0,0.0,0.0,3.0,-1.0,1.0,1083.0,1,0,2,8,0,1,0,0,1,0
41.0,2.0,0.0,1.0,14.0,41.0,1.0,41.0,1,0,0,9,7,0,0,8,0,1
38.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.0,0,0,2,7,0,1,0,0,1,0
19.0,2.0,1.0,1.0,3.0,22.0,23.0,660.0,1,2,0,3,9,0,0,9,0,1
41.0,0.0,0.0,0.0,1.0,-26.0,26.0,722.0,1,0,3,3,0,1,0,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,2,0,7,3,1,0,5,2,1
29.0,0.0,0.0,0.0,7.0,-1.0,1072.0,560.0,1,0,0,8,8,0,0,5,2,0
60.0,0.0,0.0,0.0,0.0,-1.0,1.0,559.0,1,1,2,3,0,1,0,0,1,0
20.0,0.0,0.0,0.0,0.0,-1.0,1.0,529.0,1,2,2,7,4,2,0,5,2,1
56.0,0.0,0.0,0.0,22.0,-1.0,1.0,98.0,1,1,0,3,8,0,0,4,2,1
39.0,0.0,0.0,0.0,3.0,-1.0,0.0,488.0,1,0,0,3,3,1,0,2,1,1
23.0,0.0,0.0,0.0,6.0,-1.0,1.0,548.0,1,2,0,3,7,0,0,7,0,0
24.0,1.0,0.0,0.0,10.0,75.0,0.0,107.0,1,2,0,2,9,0,0,4,2,1
36.0,0.0,0.0,0.0,0.0,0.0,1.0,974.0,1,0,5,7,0,1,0,0,1,0
23.0,0.0,1.0,0.0,1.0,0.0,1.0,793.0,0,2,0,7,4,2,0,4,2,0
33.0,0.0,0.0,0.0,3.0,-1.0,1.0,641.0,1,0,3,3,0,1,0,0,1,0
28.0,0.0,0.0,0.0,1.0,-39.0,39.0,1064.0,1,0,2,3,9,0,0,9,0,0
22.0,0.0,0.0,0.0,0.0,304.0,1.0,381.0,1,2,0,3,2,1,0,4,2,0
34.0,0.0,0.0,0.0,4.0,-152.0,152.0,291.0,0,0,4,2,6,2,0,2,1,1
25.0,0.0,0.0,0.0,2.0,-23.0,23.0,1094.0,1,0,0,4,3,1,0,3,1,0
